"","X","B365H","B365D","B365A","Season","Matchweek_round","Year","Month","Day","Hour","Minute","Referee","rPointsATM","rRankATM","rFTG_roll","rGC_roll","rS_roll","rST_roll","rF_roll","rC_roll","rY_roll","rR_roll","rOverallGK","rOverallDEF","rOverallMID","rOverallATT","r_attWorkRate","r_defWorkRate","r_avgPACE","r_avgSHOOTING","r_avgPASSING","r_avgDRIBBLING","r_avgDEFENDING","r_avgPHYSICALITY","r_avgHeight","r_avgWeight","r_avgAge","rSumWage","rSumValue","r_avgDIVING","r_avgHANDLING","r_avgKICKING","r_avgPOSITIONING","r_avgREFLEXES","r_avgSPEED","FTR"
"2307",2307,5,3.8,1.7,2020,25,2021,2,20,12,30,4,0.69047619047619,3.25,0.599999999999999,14,0.533333333333333,0.900000000000001,0.967741935483874,0.560000000000001,2,3,0.974683544303797,0.573200992555831,1.52589641434263,0.49079754601227,0.761904761904762,1.125,0.864864864864865,0.904471544715447,0.921559562336261,0.932857991681521,0.913951545530493,0.944963655244029,0.995056846267918,0.965256124721604,1.03736654804271,0.419475655430712,0.317857142857143,0.9625,0.974025974025974,0.853333333333333,0.949367088607595,1.0253164556962,1.67647058823529,"D"
"2308",2308,2,3.3,4,2020,25,2021,2,20,15,0,23,2.07692307692308,0.789473684210526,2.5,0.399999999999999,2.31578947368422,1.75,0.852941176470591,2.83333333333333,0.375,1,1.09333333333333,0.856749311294766,1.02348993288591,2.01351351351351,1.11764705882353,1.5,0.924157303370786,1.07205623901582,1.11446740858506,1.04264705882353,1.10570469798658,1.02244039270687,0.98385518590998,0.955069124423964,1.08156028368794,1.02906976744186,1.9593837535014,1,1.09459459459459,1.07142857142857,1.13698630136986,1.09090909090909,1.17073170731707,"D"
"2309",2309,1.44,4.5,7,2020,25,2021,2,20,17,30,6,1.08108108108108,0.857142857142857,0.500000000000002,1,2.125,1.14285714285715,1.24,4,1.25000000000001,1,1.11111111111111,0.643589743589744,1.01293103448276,1.63803680981595,1.14285714285714,0.842105263157895,1.13737075332349,1.08159722222222,1.07561728395062,1.10513739545998,0.927508705286483,0.977599762646491,0.988413724515166,0.974285714285714,1.00213523131673,1.81392405063291,3.13544668587896,1.06172839506173,1.14285714285714,0.977011494252874,1.18181818181818,1.04705882352941,1.0625,"A"
"2310",2310,2.15,3.2,3.6,2020,25,2021,2,20,20,0,21,1.72727272727273,0.9,1,0.166666666666666,1.33333333333333,0.571428571428572,1.29032258064516,0.941176470588234,0.599999999999999,1,1.09333333333333,0.504608294930876,2.93464052287582,0.47972972972973,1.38461538461538,0.88235294117647,1.1568,1.06410256410256,1.032,1.06344410876133,0.913178294573643,0.977777777777778,1.0105,1.05649038461539,0.883333333333333,1.73702422145329,1.50218340611354,1.11842105263158,1.08219178082192,1.15942028985507,1.06849315068493,1.09090909090909,1.12244897959184,"H"
"2311",2311,2.62,3.4,2.7,2020,25,2021,2,21,12,0,7,1.16666666666667,0.625,3,0.25,1.51851851851852,1.81818181818182,0.734693877551022,1.08333333333333,0.5,3,0.931034482758621,0.980769230769231,0.958536585365854,0.886363636363636,1.14285714285714,1,0.956989247311828,0.934351145038168,0.959722222222222,0.93888166449935,1.06666666666667,1,0.991592482690403,0.967779056386652,1.04609929078014,0.350390286209887,0.407125787529872,0.898876404494382,1,1.02941176470588,0.964285714285714,0.911111111111111,0.761904761904762,"H"
"2312",2312,2.87,3.5,2.4,2020,25,2021,2,21,14,5,25,0.782608695652174,4,0.399999999999999,3,0.757575757575757,0.785714285714286,1.02941176470589,2,1.4,1,0.928571428571429,0.763020833333333,0.93089430894309,1.37575757575758,1.0952380952381,0.761904761904762,0.975773889636608,1.01963993453355,1,1.00684931506849,0.88646288209607,1.01422475106686,1.02264720684449,1.03030303030303,0.985815602836882,0.537216828478964,0.319161676646707,0.951219512195122,1.03896103896104,0.939759036144578,0.974683544303797,0.865168539325843,1.07407407407407,"A"
"2313",2313,6.5,4.33,1.5,2020,25,2021,2,21,16,30,14,0.607142857142857,10,0.500000000000002,2.5,0.923076923076923,0.611111111111112,1,1.13333333333333,1.33333333333333,3,0.965909090909091,0.754901960784314,1.20306513409962,0.976878612716763,0.8,0.947368421052632,0.970860927152318,0.908011869436202,0.906530089628681,0.895705521472393,0.93026706231454,0.988904299583911,1.01917255297679,1.05926860025221,0.929054054054054,0.480839895013123,0.497366440933032,0.988372093023256,1.01219512195122,0.860215053763441,0.976744186046512,0.977272727272727,0.888888888888889,"A"
"2314",2314,1.28,5.5,10,2020,25,2021,2,21,19,0,31,1.84,0.176470588235294,3.25000000000001,0.666666666666665,1.2972972972973,2,0.921052631578948,1.07142857142857,1.33333333333333,0,1.17808219178082,1.08305647840532,1.82222222222222,0.360515021459227,0.909090909090909,1.21052631578947,1.06056338028169,1.1271186440678,1.15277777777778,1.1123595505618,1.10801963993453,1.04608938547486,1.00497760079642,1.00237247924081,1.00361010830325,3.65343915343915,4.12704918032787,1.17333333333333,1.15714285714286,1.21875,1.15492957746479,1.17105263157895,1.05454545454545,"H"
"2315",2315,1.7,3.5,5.5,2020,25,2021,2,22,20,0,16,0.896551724137931,1.14285714285714,1,0.166666666666666,1.81481481481481,1.66666666666667,0.941176470588241,1.72727272727272,0.399999999999999,1,0.8,1.05902777777778,0.957792207792208,1.01307189542484,1,0.833333333333333,1.00151285930408,0.935794542536116,1.06687402799378,1.01287553648069,1.01970443349754,0.984743411927878,0.994082840236687,0.983852364475202,0.899999999999997,1,1.17433155080214,0.790123456790123,0.775,0.831168831168831,0.807692307692308,0.804878048780488,0.826923076923077,"A"
"2316",2316,2.25,3.5,3.1,2020,18,2021,2,23,18,0,2,1.06666666666667,0.857142857142857,1,0.833333333333335,1.76,2.11111111111111,0.941176470588241,1.35714285714286,0.500000000000002,1,0.896103896103896,1.55411255411255,0.951298701298701,0.6,1.05263157894737,1.13333333333333,1.0322203672788,0.975717017208413,0.984470989761092,1.01617647058824,1.02067039106145,1.05337620578778,1.01032264499077,0.978032250525824,0.976039464411558,1.12616822429907,0.746942615239887,0.909090909090909,0.893333333333333,1.09375,0.893333333333333,0.901234567901235,0.491228070175439,"H"
"2317",2317,1.22,6.5,12,2020,26,2021,2,27,12,30,25,1.31111111111111,0.25,1.4,1,1.84,1.14285714285714,0.828571428571427,1.13333333333333,0.666666666666665,0,1.17333333333333,1.11413043478261,0.806962025316456,2.23076923076923,1.04166666666667,0.826086956521739,1.05957446808511,1.19298245614035,1.15074626865672,1.13086770981508,0.923076923076923,0.995940460081191,0.994521912350598,0.960526315789474,1.04137931034483,4.89304812834225,3.59591100420926,1.11688311688312,1.13888888888889,1.38805970149254,1.17808219178082,1.15789473684211,1.46511627906977,"H"
"2318",2318,4.2,3.3,1.95,2020,26,2021,2,27,15,0,19,0.538461538461538,1.1875,0.499999999999999,1,0.344262295081968,0.4375,0.945945945945951,0.310344827586207,1.75,3,1.171875,1.17377049180328,1.31277533039648,0.328888888888889,0.894736842105263,1,1.04790419161677,0.93109243697479,0.946107784431138,0.954545454545454,1.00850340136054,1.00141843971631,1.01493280238924,1.0046783625731,1.02973977695167,1.03655913978495,0.639165911151405,1.234375,1.19354838709677,1.09375,1.15873015873016,1.16666666666667,0.953488372093023,"H"
"2319",2319,2.15,3.6,3.2,2020,26,2021,2,27,17,30,29,0.972222222222222,1.25,2.5,2.5,1.40740740740741,1.72727272727272,1.02857142857143,1.33333333333333,0.375,1,0.884615384615385,1.22525597269625,1.41747572815534,0.356828193832599,0.782608695652174,0.941176470588235,0.951856946354883,0.989547038327526,0.971212121212121,0.970464135021097,0.998327759197325,1.02722063037249,1.00296442687747,1.00595947556615,1.01818181818182,1.11709601873536,0.91671659676453,0.897435897435897,0.8375,0.897435897435897,0.87012987012987,0.948051948051948,0.482758620689655,"A"
"2320",2320,3.5,3.2,2.2,2020,26,2021,2,27,20,0,23,0.757575757575758,1.41666666666667,1.33333333333333,7,0.684210526315788,1.4,1.06060606060606,0.428571428571429,1,3,0.988095238095238,0.629707112970711,0.933609958506224,3.23611111111111,1.22222222222222,0.730769230769231,1.02305475504323,0.917573872472784,0.89010989010989,0.936842105263158,0.90117994100295,0.984869325997249,1.01260080645162,1.01197604790419,0.945762711864409,0.453619909502262,0.550695825049702,0.94047619047619,1,1.05194805194805,1,1.03614457831325,0.836363636363636,"D"
"2321",2321,3.5,3.2,2.2,2020,26,2021,2,28,12,0,4,1.45454545454545,0.722222222222222,0.500000000000002,6.00000000000001,0.685714285714284,0.615384615384617,0.725000000000002,0.666666666666666,0.666666666666667,1,0.975609756097561,1.34977578475336,0.823529411764706,1.04195804195804,1.0625,0.894736842105263,0.934472934472934,1.11054421768707,1.01512859304085,1.00572246065808,1.00981996726678,1.04255319148936,1.00695479384004,0.995391705069124,1.17537313432836,1.03219315895372,0.77056277056277,0.952941176470588,1.0126582278481,0.9625,1,0.976190476190476,0.945454545454545,"D"
"2322",2322,2.5,3.4,2.8,2020,26,2021,2,28,12,0,31,1.44117647058824,0.181818181818182,1.25000000000001,0.500000000000002,1.17647058823529,1.77777777777778,1.16129032258065,1,1.25000000000001,1,0.988235294117647,1.24271844660194,0.733333333333333,0.967611336032389,0.863636363636364,1.10526315789474,1.05516265912305,0.922727272727273,0.948033707865168,0.985013623978201,1.10149750415973,1.01133144475921,0.996506986027948,0.98932384341637,0.952702702702702,1.04767441860465,1.2964545066211,0.964705882352941,0.927710843373494,1.0375,0.94047619047619,1.03488372093023,0.964285714285714,"A"
"2323",2323,1.53,4,6.5,2020,26,2021,2,28,14,0,16,1.28571428571429,0.666666666666667,0.750000000000002,5.00000000000002,1.33333333333333,1.625,0.972972972972976,1.21428571428571,1.75,1,1.0609756097561,1.05466237942122,1.08196721311475,1.14765100671141,1.10526315789474,0.904761904761905,1.16869300911854,1.13114754098361,1.06134094151213,1.10296191819464,1.00303490136571,1.03017832647462,0.999005469915466,1.04101326899879,0.967213114754099,2.57250470809793,3.64546104360257,1.12658227848101,1.01234567901235,0.906666666666667,1.01204819277108,1.07142857142857,1.3125,"H"
"2324",2324,2.15,3.4,3.4,2020,26,2021,2,28,16,30,35,0.877551020408163,2.5,0.714285714285717,0.399999999999999,0.923076923076923,0.578947368421053,0.818181818181818,1.5,0.333333333333333,1,0.918604651162791,0.996932515337423,0.691358024691358,3,0.8,0.84,0.921976592977893,0.923076923076923,1,0.974554707379135,0.968703427719821,0.957390146471372,0.99454094292804,1.02132701421801,1.08712121212121,0.850806451612903,0.815320041972718,0.909090909090909,0.950617283950617,0.961538461538462,0.963414634146341,0.887640449438202,0.586206896551724,"D"
"2325",2325,8,5,1.36,2020,26,2021,2,28,19,15,14,0.275,3.33333333333333,0.499999999999999,0.666666666666667,0.526315789473683,0.769230769230769,1.17241379310344,0.48,0.833333333333335,1,0.986842105263158,1.11912225705329,1.54362416107383,0.558052434456929,0.5,1.21428571428571,0.828424153166422,0.88598615916955,0.889123867069486,0.86936170212766,0.986236933797909,0.97904468412943,0.998797233637365,1.01763907734057,1.05525846702317,0.246064623032312,0.131464097496706,0.962025316455696,1.01388888888889,1.01470588235294,1.01388888888889,0.9625,1.08888888888889,"A"
"2326",2326,2.15,3.5,3.3,2020,26,2021,3,1,20,0,21,1.33333333333333,0.5,1.5,0.833333333333335,0.791666666666666,1.11111111111111,0.757575757575757,0.636363636363635,0.799999999999996,1,1.06578947368421,1.34632034632035,1.03571428571429,1.03896103896104,0.863636363636364,1.1875,0.981308411214954,1.0101724137931,1.05594059405941,1.03695652173913,1.24156626506024,1.1060413354531,1.00337435490274,0.982800982800983,0.982236154649946,1.71900826446281,2.04916792738275,1.06578947368421,1.06944444444444,1.33846153846154,1.02666666666667,1.0625,1.54838709677419,"H"
"2327",2327,1.18,7,15,2020,29,2021,3,2,20,0,6,1.82352941176471,0.0833333333333333,1.5,1,1.05128205128205,1,0.714285714285712,0.944444444444445,1.33333333333333,1,1.04761904761905,0.621072088724584,1.59393939393939,3.55555555555556,1.21052631578947,0.958333333333333,1.10504201680672,1.12214983713355,1.0653685674548,1.07559681697613,0.981873111782477,1.03943661971831,1.00756429652043,1.00243902439024,1.00704225352113,2.38339021615472,3.33468559837728,1.02380952380952,1.025,1.20779220779221,1.04878048780488,1.06024096385542,1.14545454545455,"H"
"2328",2328,4,3.25,2,2020,29,2021,3,3,18,0,1,0.571428571428571,5,0.166666666666666,1,0.685714285714284,0.4375,0.916666666666667,1.16666666666667,1,1,0.976190476190476,0.987301587301587,0.971337579617834,0.94375,1.35714285714286,0.84,0.886024423337856,0.982315112540193,1.01021897810219,0.952702702702703,0.937232524964337,0.994630872483221,1.01714573877963,0.99761620977354,1.0669014084507,0.609921082299887,0.533018867924528,0.963414634146341,1.05194805194805,0.903614457831325,1.05063291139241,0.943820224719101,0.888888888888889,"D"
"2329",2329,3.75,3.4,2.05,2020,29,2021,3,3,18,0,33,0.282051282051282,2.5,0,3,0.833333333333334,1.28571428571429,0.945945945945951,1.07142857142857,0.571428571428571,1,0.961538461538462,1.21843003412969,1.11650485436893,0.634361233480176,0.565217391304348,1,0.883081155433287,0.989547038327526,0.986363636363636,0.962025316455696,1.02842809364549,0.989971346704871,0.979249011857706,0.980929678188319,1.06181818181818,0.697892271662763,0.907429598562013,0.974358974358974,0.9125,0.884615384615385,0.948051948051948,1,0.844827586206897,"H"
"2330",2330,8,4.75,1.4,2020,29,2021,3,3,20,15,2,0.66,6.5,0.500000000000002,1.99999999999999,0.527777777777778,0.277777777777778,1,0.533333333333334,0.333333333333333,1,1,0.707692307692308,0.936585365853659,3,0.894736842105263,0.95,0.886363636363637,1.02371134020619,0.92178517397882,0.916810344827587,0.885714285714286,0.967203513909224,0.998865486114536,1.02108900274038,1.19109461966605,0.487249544626594,0.214994232987313,1.0125,1,1.1,1.01298701298701,0.987951807228916,1.06122448979592,"D"
"2331",2331,4,3.6,1.9,2020,33,2021,3,4,18,0,9,0.58974358974359,2.25,0.399999999999999,0.199999999999999,0.906976744186049,1,1.46153846153846,1.16666666666667,0.5,1,0.942528735632184,0.669724770642202,1.36363636363636,0.415204678362573,1,0.565217391304348,1.0150068212824,0.835479256080114,0.869853917662683,0.919896640826873,0.848837209302326,0.906371911573472,0.993120393120395,0.980984340044742,0.882154882154881,0.400440852314475,0.240163098878695,0.955056179775281,0.963414634146341,1.17647058823529,0.928571428571429,0.933333333333333,0.873015873015873,"A"
"2332",2332,4.33,3.6,1.83,2020,29,2021,3,4,18,0,10,0.395348837209302,3.16666666666667,0.500000000000002,0.333333333333333,1.21052631578947,0.88888888888889,1.09677419354839,2.66666666666667,1.66666666666667,3,0.925925925925926,1.15112540192926,0.955128205128205,0.4625,0.739130434782609,0.823529411764706,0.953678474114441,0.871069182389937,0.905444126074499,0.900804289544236,0.973727422003284,0.957937584803256,1.01442786069651,1.04247572815534,1.01094890510949,0.624352331606218,0.283816425120773,0.975308641975309,0.961038961038961,0.804597701149425,0.948051948051948,0.905882352941176,0.854166666666667,"A"
"2333",2333,2.25,3.6,3,2020,29,2021,3,4,20,15,21,0.977272727272727,1.16666666666667,1,5.00000000000002,1.02222222222222,1.28571428571428,0.833333333333333,1.15789473684211,1.99999999999999,1,1.13924050632911,0.624378109452736,0.702380952380952,3.14117647058824,1.1,0.842105263157895,1.04921497584541,1.13124656781988,1.02792632204397,1.0718954248366,0.95145944202548,1.00182149362477,0.997648824412205,0.968208778173192,0.986476868327404,1.30685920577617,1.74884233737596,1.075,1.14285714285714,1.13333333333333,1.15189873417722,1.12658227848101,1.5,"A"
"2334",2334,5.5,4,1.61,2020,27,2021,3,6,12,30,2,0.783783783783784,1.5,0.142857142857143,1.25000000000001,0.874999999999997,1.1,1.45454545454546,1.16666666666667,1,1,0.964705882352941,1.00974025974026,0.947204968944099,0.893491124260355,1.16666666666667,1,0.937845303867403,0.945454545454545,0.947010869565218,0.960863697705803,0.981651376146789,0.995907230559345,0.996534653465345,0.969942196531793,1.03793103448276,0.571577847439916,0.449475262368816,0.929411764705882,0.975903614457831,0.9375,0.988095238095238,0.976744186046512,0.857142857142857,"D"
"2335",2335,3.6,3.5,2,2020,27,2021,3,6,15,0,31,0.466666666666667,1.42857142857143,1,0.599999999999999,0.807692307692307,0.857142857142858,1.125,0.588235294117646,0.599999999999999,3,0.986842105263158,1.55217391304348,0.759075907590759,1.02127659574468,0.789473684210526,1,1.04569983136594,0.965853658536586,0.986423841059603,1.00965189873418,0.965079365079365,1.01032258064516,0.988467874794069,0.941850941850942,0.950728660652324,0.781914893617021,0.793069306930693,1,1.01388888888889,1.06153846153846,0.973333333333333,0.9625,1.58064516129032,"A"
"2336",2336,2.37,3.25,3.1,2020,27,2021,3,6,17,30,1,1.14705882352941,0.75,0.666666666666667,0.599999999999999,1.02857142857143,1,1,1.35714285714286,1.99999999999999,1,0.928571428571429,0.612970711297071,0.954356846473029,3.15277777777778,1.5,0.730769230769231,1.05907780979827,0.968895800933126,0.958791208791209,0.968421052631579,0.924778761061947,0.983493810178817,1.01612903225806,0.986826347305389,0.938983050847459,0.519230769230769,0.443737574552684,0.928571428571429,1,1.01298701298701,0.939024390243902,0.927710843373494,1.05454545454545,"D"
"2337",2337,2.55,3.25,2.8,2020,27,2021,3,6,20,0,25,0.52,5.33333333333333,0.25,0.599999999999999,1.69230769230769,1.42857142857143,1,1.44444444444444,0.799999999999996,1,0.761904761904762,0.792207792207792,1.26141078838174,0.96875,1.5,0.739130434782609,0.913769123783032,0.958266452648475,1.03869047619048,0.98079561042524,0.9,0.947721179624665,1.00099403578529,0.983815028901735,0.99645390070922,0.62280701754386,0.420822715689843,0.780487804878049,0.805194805194805,0.771084337349398,0.79746835443038,0.741573033707865,0.796296296296296,"A"
"2338",2338,2.37,3.2,3.1,2020,27,2021,3,7,12,0,21,0.653846153846154,1.1875,0.499999999999999,0.166666666666666,0.692307692307692,0.470588235294118,0.857142857142855,1.25,0.750000000000002,3,0.903614457831325,1.18543046357616,0.786279683377309,0.986666666666667,0.944444444444444,0.777777777777778,1.04477611940298,0.958477508650519,0.969325153374233,0.96551724137931,0.901215805471125,0.968449931412894,1.0124131082423,0.975028376844495,0.955172413793103,1.18427518427518,0.635135135135135,1,0.925,0.864197530864197,0.890243902439024,0.895348837209302,0.891304347826087,"D"
"2339",2339,1.36,5,8.5,2020,27,2021,3,7,14,0,16,1.8695652173913,0.388888888888889,2,3,0.904761904761907,1.07142857142857,0.736842105263156,1.15384615384615,0.500000000000002,1,1.09756097560976,0.995515695067265,0.650537634408602,1.18881118881119,1.23529411764706,0.88235294117647,0.998310810810811,1.06963087248322,1.09162895927602,1.08997155049787,1.06989708404803,1.0265261627907,0.982918822678457,0.937321937321937,1.06658343736995,1.77436823104693,3.98301886792453,1.01176470588235,1.11392405063291,1.0625,1.16666666666667,1.05952380952381,0.927272727272727,"A"
"2340",2340,1.45,4.5,7,2020,27,2021,3,7,16,30,4,1.27450980392157,0.333333333333333,2.33333333333333,2,1.27027027027028,1.33333333333333,0.764705882352944,1.0625,1,1,1.1,0.993865030674847,0.633251833740831,3.04761904761905,1.08695652173913,0.76,0.978120978120978,1.01047904191617,1.03083109919571,1.01761006289308,0.983655274888559,0.958994708994709,0.990079365079364,0.957796014067996,1.0719696969697,1.45085803432137,1.34825870646766,1.075,1.025,1.32857142857143,1.11688311688312,1.06024096385542,1.28571428571429,"A"
"2341",2341,1.45,4.5,7,2020,27,2021,3,7,19,15,35,1.23529411764706,0.615384615384615,3,2,3.21428571428571,3.25000000000001,1.1,2.2,1.99999999999999,1,1.0875,1.09302325581395,1.06818181818182,1.14765100671141,1.23529411764706,1.23529411764706,1.15548780487805,1.05053598774885,1.10581222056632,1.10384068278805,1.07455429497569,1.01904761904762,0.99259990133202,1.01157407407408,0.942857142857144,2.65692007797271,5.56741573033708,1.09876543209877,1.025,0.883116883116883,1.07692307692308,1.09756097560976,1.21153846153846,"H"
"2342",2342,1.53,4,6.5,2020,27,2021,3,8,18,0,9,1.02173913043478,0.8,0.500000000000002,3,1.40740740740741,1.4,0.966666666666667,1.22222222222222,1,1,0.975308641975309,1.28938906752412,0.789308176100629,0.99375,1.05263157894737,0.631578947368421,1.03521126760563,0.984447900466563,1.02805049088359,1.02543507362784,1.01251956181534,0.957894736842105,1.00049431537321,1.07032181168057,0.982078853046593,1.19030303030303,1.60206718346253,0.987654320987654,1,0.862068965517241,1.02597402597403,0.929411764705882,0.708333333333333,"H"
"2343",2343,2.05,3.6,3.5,2020,27,2021,3,8,20,0,23,1.28571428571429,0.545454545454545,2,1.5,0.619047619047619,0.941176470588234,1.09090909090909,0.777777777777778,1.25000000000001,1,1.17391304347826,1.03030303030303,0.638586956521739,1.91358024691358,1.16666666666667,1.1875,1.02418207681366,1,1.04366885853988,1.02746212121212,1.09469074986316,0.990173847316705,0.986620416253719,0.988291517323775,1.04964788732394,0.689265536723164,1.6905311778291,1.14285714285714,1.22388059701493,1,1.2089552238806,1.12328767123288,1.71428571428571,"H"
"2344",2344,1.18,7.5,15,2020,33,2021,3,10,18,0,14,1.96969696969697,0.0714285714285714,3,1,1.48648648648649,1.72727272727272,0.787878787878788,1.17647058823529,0.142857142857143,1,1.14285714285714,1.36274509803922,1.1038961038961,1.14864864864865,1.05,1.5,1.06272,1.12292051756007,1.167,1.13317535545024,1.15027624309392,1.03407290015848,0.985551859391289,0.955436720142603,1.03946441155743,4.01089324618736,5.51882845188284,1.11688311688312,1.09333333333333,1.453125,1.14666666666667,1.08641975308642,1.10526315789474,"H"
"2345",2345,3.8,3.3,2.05,2020,28,2021,3,12,20,0,31,0.675,1.77777777777778,2,3.99999999999999,1.11764705882354,2,0.969696969696973,0.823529411764706,1.33333333333333,1,1.06410256410256,1.03071672354949,1.47572815533981,0.656387665198238,0.666666666666667,0.9375,0.93543956043956,0.989847715736041,0.946428571428571,0.96792189679219,1.03010033444816,1.04081632653061,0.994543650793651,1.06577344701583,1.07380073800738,0.966745843230404,1.23327712197864,1.01282051282051,1,1.03846153846154,1.06493506493506,1.11688311688312,0.793103448275862,"D"
"2346",2346,4.75,4,1.7,2020,28,2021,3,13,12,30,16,0.7,2.75,1,3,0.854166666666669,0.6,1.13333333333333,1.25,5.00000000000002,1,0.873417721518987,0.88,0.876484560570071,1,1.25,1.10526315789474,0.968834688346883,0.969155844155844,0.860158311345646,0.902061855670103,0.930618401206637,1.0309423347398,1.0014985014985,0.981971153846155,0.971326164874549,0.431654676258993,0.168238691049086,0.875,0.87012987012987,0.933333333333333,0.848101265822785,0.924050632911392,0.823529411764706,"D"
"2347",2347,2.15,3.2,3.6,2020,28,2021,3,13,15,0,36,1.88888888888889,0.68421052631579,1,3.99999999999999,0.533333333333333,0.375,1,0.526315789473684,1.66666666666667,1,1.06666666666667,0.840782122905028,0.775167785234899,3.13513513513514,0.88235294117647,1.07142857142857,0.954285714285714,1.17870036101083,1.05854430379747,1.05803571428571,1.03372681281619,1.05240793201133,0.995095635115252,0.9976717112922,1.13357400722021,1.12240663900415,1.65957446808511,1.0253164556962,1.08108108108108,1.1,1.06849315068493,1.06493506493506,1.26829268292683,"H"
"2348",2348,1.83,3.5,4.5,2020,28,2021,3,13,17,30,14,1.53333333333333,0.4,1,0.333333333333333,0.806451612903228,0.333333333333334,1.52380952380953,0.909090909090907,3.99999999999999,1,0.98780487804878,1.00974025974026,1.02950819672131,1.05960264900662,1.10526315789474,0.826086956521739,1.06666666666667,1.02950819672131,1.01294964028777,1.05233380480905,1.0125,1.04787961696306,1.00049603174603,0.97196261682243,0.885620915032679,1.4814126394052,1.85441696113074,1.0253164556962,0.950617283950617,1.16,0.927710843373494,1.01190476190476,1,"A"
"2349",2349,10,5,1.33,2020,28,2021,3,13,20,0,2,0.382352941176471,17,0.111111111111111,0.199999999999999,0.596774193548385,0.384615384615384,1.45833333333334,0.523809523809524,6.00000000000001,1,0.931818181818182,0.54126213592233,2.07905138339921,0,0.64,0.944444444444444,0.938911022576361,0.922955974842767,0.913279132791328,0.902813299232736,0.98613251155624,0.975773889636608,1.00347394540943,1.05896226415094,0.98550724637681,0.326843657817109,0.189037037037037,0.988372093023256,0.963414634146341,0.860215053763441,0.906976744186046,0.954545454545455,0.873015873015873,"A"
"2350",2350,2.9,3.1,2.5,2020,28,2021,3,14,12,0,35,1.26923076923077,0.823529411764706,1.99999999999999,1.2,0.74468085106383,0.923076923076924,0.64864864864865,0.782608695652174,2.5,1,1.1875,0.754098360655738,0.99344262295082,0.870967741935484,0.95,0.789473684210526,1.05006105006105,0.995646413022903,0.967168041403849,0.979840600093765,0.979689366786141,0.962246777163905,0.989673913043478,0.983140877598153,0.982006920415224,0.738297872340426,0.770985401459854,1.1875,1.16129032258065,1.015625,1.19047619047619,1.21212121212121,0.72093023255814,"A"
"2351",2351,1.5,4.2,6.5,2020,28,2021,3,14,14,0,29,3.78571428571429,0.15,3.99999999999999,1.25000000000001,1.24,1.83333333333334,0.8974358974359,1.23076923076923,1,0,1.12,1.0828729281768,0.717391304347826,1.70714285714286,1.30769230769231,1.4375,1.09509658246657,1.08928571428571,1.02900763358779,1.06754772393539,1.06666666666667,1.01947148817802,1.00803212851406,1.03540903540903,0.982817869415806,3.13745704467354,3.80281690140845,1.07894736842105,1.05479452054795,1.20289855072464,1.08219178082192,1.15584415584416,1.10204081632653,"H"
"2352",2352,2.55,3.4,2.75,2020,28,2021,3,14,16,30,25,0.844444444444444,1.42857142857143,0.444444444444443,3,0.918918918918919,0.571428571428572,1.1304347826087,2.4,1.33333333333333,1,0.977011494252874,0.948328267477204,1.18484848484848,0.485380116959064,0.952380952380952,1,0.937254901960784,0.930835734870317,0.981182795698925,0.953905249679898,0.977272727272727,0.949535192563081,0.993058998512644,0.946347031963471,0.929054054054054,0.602909090909091,0.585964912280702,0.955056179775281,1.01219512195122,1.17647058823529,1,0.955555555555556,0.888888888888889,"H"
"2353",2353,1.83,3.6,4.33,2020,28,2021,3,14,19,15,21,1.125,0.6,0.399999999999999,0,1.03448275862069,0.916666666666668,1.08823529411765,0.923076923076924,0.833333333333335,1,0.987654320987654,0.885869565217391,1.55769230769231,0,1.04166666666667,1.19047619047619,1.13757396449704,1.18181818181818,1.11729323308271,1.12769010043042,0.972463768115942,1.01761517615176,1.00199104031856,0.987179487179487,0.86868686868687,3.75404530744337,2.98909557408595,1,0.975609756097561,1,0.950617283950617,1.01219512195122,1.02083333333333,"H"
"2354",2354,4.75,3.75,1.72,2020,28,2021,3,15,20,0,7,0.813953488372093,1.625,1,2.5,0.769230769230769,0.583333333333332,1.10714285714285,0.588235294117646,0.499999999999999,1,0.933333333333333,1.50470219435737,1.40116279069767,0.276923076923077,0.8,1.5,0.903935860058309,0.938659793814433,0.963323353293413,0.959915014164306,1.0134328358209,0.975111773472429,0.996744302529427,1.0162552679109,1.08294096341905,0.662747979426892,0.335925975593402,0.976744186046512,0.909090909090909,0.905882352941176,0.901098901098901,0.932584269662921,1.07843137254902,"A"
"2355",2355,2.37,3.4,3,2020,29,2021,3,19,20,0,9,0.722222222222222,1.5,3,1.33333333333333,0.64864864864865,0.666666666666667,0.8974358974359,0.571428571428571,0.714285714285717,1,1.18840579710145,0.765734265734266,1.21409214092141,0.876543209876543,0.8,0.714285714285714,1.01538461538462,0.974874371859296,0.989263803680982,1.00285714285714,0.970826580226904,0.950886766712142,1.00448877805486,1.07221542227662,0.985239852398526,1.00833333333333,1.17048054919908,1.21428571428571,1.17910447761194,1.14285714285714,1.16417910447761,1.15068493150685,1.96428571428571,"A"
